RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge
4858,15717995,Keen,849,France,Male,27,0,0.0,2,0,1,157891.86,0,0.0,0.0,31.444444444444443
4859,15632050,Liebe,779,France,Female,41,10,99786.2,1,1,0,86927.53,0,1.1479240236090913,0.24390243902439024,19.0
4860,15647111,White,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0,1.062060134342344,0.18181818181818182,36.09090909090909
4861,15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,1.7231834849231007,0.1111111111111111,20.77777777777778
4862,15790204,Myers,663,Spain,Female,22,9,0.0,1,1,0,29135.89,1,0.0,0.4090909090909091,30.136363636363637
4863,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0,7.819410265514471,0.01818181818181818,11.727272727272727
4864,15640491,Raff,464,France,Female,33,10,147493.7,2,1,0,100447.53,0,1.4683656233259297,0.30303030303030304,14.06060606060606
4865,15783225,Cocci,737,France,Male,54,9,0.0,1,1,0,83470.4,1,0.0,0.16666666666666666,13.648148148148149
4866,15734438,Kanayochukwu,590,France,Female,29,4,0.0,2,1,0,121846.81,0,0.0,0.13793103448275862,20.344827586206897
4867,15688760,Obialo,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0,0.7359952269266277,0.08108108108108109,14.108108108108109
4868,15768124,Liu,648,France,Female,34,3,0.0,1,1,0,54726.43,0,0.0,0.08823529411764706,19.058823529411764
4869,15661330,Gilbert,754,France,Male,37,6,0.0,1,1,1,116141.72,0,0.0,0.16216216216216217,20.37837837837838
4870,15781272,Coles,669,France,Male,50,4,149713.61,3,1,1,124872.42,1,1.1989325585265345,0.08,13.38
4871,15573888,Ponomaryov,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1,0.5790819574846146,0.023255813953488372,15.069767441860465
4872,15575858,Bergamaschi,763,France,Male,40,3,0.0,2,1,0,134281.11,0,0.0,0.075,19.075
4873,15645937,Guerin,790,Spain,Male,32,3,0.0,1,1,0,91044.47,0,0.0,0.09375,24.6875
4874,15702337,Sinclair,581,France,Male,37,7,0.0,2,1,1,74320.75,0,0.0,0.1891891891891892,15.702702702702704
4875,15764537,Dominguez,703,France,Male,43,8,0.0,2,1,0,9704.66,0,0.0,0.18604651162790697,16.348837209302324
4876,15619616,Costa,571,France,Female,33,9,102017.25,2,0,0,128600.49,0,0.793288190426024,0.2727272727272727,17.303030303030305
4877,15585133,Wei,657,Spain,Female,27,8,0.0,2,0,0,6468.24,0,0.0,0.2962962962962963,24.333333333333332
4878,15573971,Mills,737,France,Male,44,7,0.0,2,0,0,57898.58,0,0.0,0.1590909090909091,16.75
4879,15579433,Pugh,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0,0.5031970533517842,0.27586206896551724,27.344827586206897
4880,15777045,Price,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1,0.49820322357116376,0.06818181818181818,17.795454545454547
4881,15611580,Wood,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0,0.6744629587156744,0.12121212121212122,22.757575757575758
4882,15614778,Robertson,579,France,Male,31,6,0.0,2,1,0,26149.25,0,0.0,0.1935483870967742,18.677419354838708
4883,15771750,Sawtell,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,13.32159870873023,0.2777777777777778,18.194444444444443
4884,15593280,Yuryeva,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0,0.8447973320649003,0.18604651162790697,14.279069767441861
4885,15569274,Pisano,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1,0.5994922523339485,0.04081632653061224,13.83673469387755
4886,15654408,Kharitonova,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0,1.9285491059225428,0.12195121951219512,13.707317073170731
4887,15657468,Simmons,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0,1.208696973137655,0.09433962264150944,13.415094339622641
4888,15614213,Muramats,620,France,Male,37,0,107548.94,1,1,0,71175.94,0,1.5110294293268203,0.0,16.756756756756758
4889,15589869,Tang,437,France,Male,49,9,111634.29,2,0,1,166440.32,0,0.6707166268365742,0.1836734693877551,8.918367346938776
4890,15693205,Peng,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1,0.7333212584370874,0.1951219512195122,16.853658536585368
4891,15797113,Bevan,552,Spain,Female,34,4,0.0,2,1,0,140286.69,0,0.0,0.11764705882352941,16.235294117647058
4892,15676958,Zito,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0,0.8257029087367648,0.14705882352941177,22.5
4893,15739592,Sokolov,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1,1.3907902710182436,0.19607843137254902,13.862745098039216
4894,15656263,Teng,764,Spain,Male,29,5,0.0,2,1,0,65868.28,0,0.0,0.1724137931034483,26.344827586206897
4895,15636872,Amadi,585,France,Female,32,8,144705.87,2,0,0,171482.56,0,0.8438518179341385,0.25,18.28125
4896,15589435,Davide,784,France,Male,31,7,0.0,2,1,1,143204.41,0,0.0,0.22580645161290322,25.29032258064516
4897,15640464,Parkes,605,France,Male,41,5,91612.91,1,1,1,28427.84,0,3.2226475877168297,0.12195121951219512,14.75609756097561
4898,15723851,Mazzanti,699,Spain,Male,40,2,0.0,1,1,0,78387.32,0,0.0,0.05,17.475
4899,15722122,Findlay,544,France,Female,40,7,0.0,1,0,1,161076.92,0,0.0,0.175,13.6
4900,15696852,Hsu,803,France,Female,32,9,192122.84,1,1,1,54277.45,1,3.539643811564471,0.28125,25.09375
4901,15634936,Chukwukadibia,735,France,Male,41,7,179904.0,1,1,1,137180.95,0,1.311435735063797,0.17073170731707318,17.926829268292682
4902,15575935,Baxter,673,France,Male,59,0,178058.06,2,0,1,21063.71,1,8.45330950720457,0.0,11.40677966101695
4903,15634491,Kung,652,France,Male,30,2,176166.56,2,1,1,152210.81,0,1.1573853394512519,0.06666666666666667,21.733333333333334
4904,15628530,Booth,694,France,Male,42,3,156864.2,2,0,0,88890.75,0,1.7646853019014916,0.07142857142857142,16.523809523809526
4905,15678720,Evans,741,France,Female,44,7,0.0,2,1,1,190534.76,0,0.0,0.1590909090909091,16.84090909090909
4906,15627999,Kung,590,Spain,Male,30,3,0.0,2,1,0,83090.35,0,0.0,0.1,19.666666666666668
4907,15571244,Tung,809,Spain,Female,33,3,0.0,2,0,1,141426.78,0,0.0,0.09090909090909091,24.515151515151516
4908,15739931,Yuan,523,France,Male,34,2,161588.89,1,1,1,51358.66,0,3.1462832168907835,0.058823529411764705,15.382352941176471
4909,15806256,Jackson,540,France,Male,48,2,109349.29,1,1,0,88703.04,1,1.2327569607535436,0.041666666666666664,11.25
4910,15787258,Ross,596,Spain,Female,29,6,0.0,2,1,0,116696.77,0,0.0,0.20689655172413793,20.551724137931036
4911,15706463,Yang,597,France,Female,36,9,0.0,2,1,1,7156.09,0,0.0,0.25,16.583333333333332
4912,15691004,Yu,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,0.0,0.02702702702702703,11.0
4913,15792228,Onwumelu,748,France,Male,60,0,152335.7,1,1,0,126743.33,1,1.2019228151887758,0.0,12.466666666666667
4914,15733447,Gay,562,France,Female,51,1,124662.54,1,1,1,65390.46,1,1.9064331402470636,0.0196078431372549,11.019607843137255
4915,15679062,Morrison,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0,0.6592101423903944,0.2127659574468085,15.617021276595745
4916,15594409,Belov,710,France,Male,45,1,0.0,2,1,1,36154.66,0,0.0,0.022222222222222223,15.777777777777779
4917,15613816,Mao,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0,1.0384425507161392,0.15384615384615385,13.820512820512821
4918,15681991,Walsh,542,France,Male,32,7,107871.72,1,1,0,125302.64,0,0.8608894433509142,0.21875,16.9375
4919,15796074,Bruno,717,France,Female,36,2,99472.76,2,1,0,94274.72,1,1.0551371565993513,0.05555555555555555,19.916666666666668
4920,15625941,Gray,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0,1.2520908435895268,0.2,13.64
4921,15615016,Maurer,515,France,Male,33,2,0.0,2,1,1,136028.97,0,0.0,0.06060606060606061,15.606060606060606
4922,15748414,Chiang,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1,1.0410504967652727,0.24242424242424243,15.93939393939394
4923,15751203,Cattaneo,702,France,Male,26,5,56738.47,2,1,1,100442.22,1,0.5648866582200195,0.19230769230769232,27.0
4924,15662658,Grieve,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,0.4667152966606979,0.058823529411764705,19.147058823529413
4925,15574868,Lowell,792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0,61.84381563126253,0.1388888888888889,22.0
4926,15790282,Trentino,817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,2.669265167304793,0.05172413793103448,14.086206896551724
4927,15762927,Sung,674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0,0.5531641245902021,0.16666666666666666,18.72222222222222
4928,15803456,Yen,641,France,Female,40,9,0.0,1,0,0,151648.66,1,0.0,0.225,16.025
4929,15771857,Philipp,513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,0.6067916719793937,0.1794871794871795,13.153846153846153
4930,15700601,Dynon,561,France,Male,34,1,78829.53,1,1,1,12148.2,0,6.48898849212229,0.029411764705882353,16.5
4931,15569670,Alexeyeva,627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,0.9520785087811827,0.2,20.9
4932,15772341,Hs?eh,682,Germany,Male,81,6,122029.15,1,1,1,50783.88,0,2.4029111206154394,0.07407407407407407,8.419753086419753
4933,15661548,Ferri,683,France,Female,29,0,157829.12,1,0,0,129891.66,0,1.2150827851457129,0.0,23.551724137931036
4934,15787597,Hsu,420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0,10.942130094713281,0.03225806451612903,13.548387096774194
4935,15806913,Bishop,670,France,Female,54,2,95507.12,1,1,1,63213.31,0,1.5108704163727544,0.037037037037037035,12.407407407407407
4936,15804862,Toscani,505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0,0.9242603561479311,0.13953488372093023,11.744186046511627
4937,15792986,T'ao,580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1,7.786114820536542,0.041666666666666664,24.166666666666668
4938,15625632,Philip,577,France,Male,36,3,121092.47,2,0,1,143783.46,0,0.8421863683068971,0.08333333333333333,16.02777777777778
4939,15727703,Li Fonti,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0,3.4483552252813983,0.29411764705882354,22.735294117647058
4940,15606273,Rene,616,France,Male,37,5,144235.73,2,0,0,154957.66,1,0.9308073573129589,0.13513513513513514,16.64864864864865
4941,15799652,Daigle,763,France,Female,38,0,152582.2,2,0,0,31892.82,0,4.784217889794632,0.0,20.07894736842105
4942,15715047,Joshua,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,0.9026281056957031,0.20930232558139536,14.883720930232558
4943,15784687,Simmons,592,France,Male,36,1,126477.42,1,0,0,179718.17,0,0.7037542169497941,0.027777777777777776,16.444444444444443
4944,15615322,Jamieson,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,0.609885763740374,0.16279069767441862,12.279069767441861
4945,15722072,Hou,630,France,Male,53,5,138053.67,1,0,1,114110.97,0,1.2098194415488714,0.09433962264150944,11.88679245283019
4946,15646784,Cochran,529,France,Female,31,2,164003.05,2,1,1,60993.23,0,2.6888730109882686,0.06451612903225806,17.06451612903226
4947,15644692,Bibb,546,France,Female,47,8,0.0,1,1,1,66408.01,1,0.0,0.1702127659574468,11.617021276595745
4948,15670354,Jen,753,France,Female,62,6,0.0,2,1,1,136398.9,0,0.0,0.0967741935483871,12.14516129032258
4949,15716357,Corran,772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0,0.8704908170571587,0.10256410256410256,19.794871794871796
4950,15786717,He,567,France,Male,36,1,0.0,2,0,0,8555.73,0,0.0,0.027777777777777776,15.75
4951,15771383,Loggia,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,0.4665803186738228,0.13333333333333333,13.955555555555556
4952,15649793,Lovely,658,France,Male,20,7,0.0,2,0,0,187638.34,0,0.0,0.35,32.9
4953,15731543,Becker,679,Spain,Male,58,9,109327.65,1,1,1,3829.13,0,28.55156393227704,0.15517241379310345,11.706896551724139
4954,15684516,Plascencia,629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0,1.0150230487408756,0.029411764705882353,18.5
4955,15677249,Somadina,731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0,0.5257882481598073,0.21428571428571427,17.404761904761905
4956,15581525,Walker,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,0.6480969496506982,0.09090909090909091,23.484848484848484
4957,15628420,Alekseeva,660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0,0.5349088084317257,0.06060606060606061,20.0
4958,15600478,Watson,752,France,Male,39,3,0.0,1,1,0,188187.05,0,0.0,0.07692307692307693,19.28205128205128
4959,15594502,Zotov,655,France,Male,37,6,109093.41,2,1,0,1775.52,0,61.44307583130576,0.16216216216216217,17.7027027027027
4960,15784361,Williamson,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0,1.6495582509997442,0.10869565217391304,11.804347826086957
4961,15767626,Carpenter,811,France,Male,42,10,0.0,2,1,1,3797.79,0,0.0,0.23809523809523808,19.30952380952381
4962,15632521,Cattaneo,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0,0.8628791172106874,0.0,15.311111111111112
4963,15665088,Gordon,531,France,Female,42,2,0.0,2,0,1,90537.47,0,0.0,0.047619047619047616,12.642857142857142
4964,15652084,Boni,515,France,Male,40,0,109542.29,1,1,1,166370.81,0,0.6584225321737629,0.0,12.875
4965,15574761,Lynch,466,France,Female,41,3,33563.95,2,1,0,178994.13,1,0.18751424976897285,0.07317073170731707,11.365853658536585
4966,15729515,McCarthy,782,France,Male,36,1,148795.17,2,1,1,195681.43,0,0.7603949439658123,0.027777777777777776,21.72222222222222
4967,15682070,Davies,611,France,Male,64,9,0.0,2,1,1,53277.15,0,0.0,0.140625,9.546875
4968,15743817,Hargreaves,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,1.0094843909917968,0.2,15.525
4969,15572158,Blackburn,604,Spain,Male,41,3,0.0,1,0,0,11819.84,0,0.0,0.07317073170731707,14.731707317073171
4970,15584477,K?,655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0,1.2835308699310315,0.02857142857142857,18.714285714285715
4971,15614893,Meng,689,Spain,Male,38,2,0.0,1,1,1,82709.8,0,0.0,0.05263157894736842,18.13157894736842
4972,15665963,Cattaneo,681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0,0.7109520860252683,0.06666666666666667,22.7
4973,15612524,Hunt,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0,0.7416975563433098,0.04878048780487805,15.682926829268293
4974,15596962,Owens,617,France,Female,24,4,137295.19,2,1,1,91195.12,0,1.5055102729181125,0.16666666666666666,25.708333333333332
4975,15744942,Steele,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1,1.429783942617141,0.03636363636363636,11.6
4976,15573278,Kennedy,743,France,Male,39,6,0.0,2,1,0,44265.28,0,0.0,0.15384615384615385,19.05128205128205
4977,15717056,Pan,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,1.2378683178911214,0.28,33.12
4978,15795881,Alexander,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0,0.7161316728020038,0.22857142857142856,22.17142857142857
4979,15758939,Bray,540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,1.5171260594500486,0.2,15.428571428571429
4980,15792250,Nnabuife,616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,1.9804825776700252,0.08888888888888889,13.688888888888888
4981,15740406,Padovesi,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1,2.4655689455066057,0.2631578947368421,16.526315789473685
4982,15768137,Bray,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1,0.8021525752473945,0.2608695652173913,29.0
4983,15569120,Lucas,615,France,Male,30,7,0.0,2,1,1,156346.84,0,0.0,0.23333333333333334,20.5
4984,15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0,0.8935118613658207,0.13333333333333333,18.1
4985,15777122,Esomchi,553,France,Female,31,4,0.0,2,1,1,89087.4,0,0.0,0.12903225806451613,17.838709677419356
4986,15742681,Liao,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0,13.882451649211426,0.15384615384615385,21.307692307692307
4987,15582090,Iroawuchi,684,Spain,Female,36,4,0.0,1,1,0,117038.96,0,0.0,0.1111111111111111,19.0
4988,15711254,Retana,452,France,Female,35,7,0.0,2,1,0,164241.67,0,0.0,0.2,12.914285714285715
4989,15775067,Fang,606,France,Male,47,3,93578.68,2,0,1,137720.56,1,0.6794822791891058,0.06382978723404255,12.893617021276595
4990,15602851,Ozioma,629,France,Male,40,9,0.0,1,1,0,106.67,0,0.0,0.225,15.725
4991,15802857,Robson,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0,74.97976234561885,0.24242424242424243,19.96969696969697
4992,15701175,Bruno,493,France,Female,33,8,90791.69,1,1,1,59659.53,0,1.5218304602801933,0.24242424242424243,14.93939393939394
4993,15783019,Price,794,France,Female,62,9,123681.32,3,1,0,173586.63,1,0.7125048743673404,0.14516129032258066,12.806451612903226
4994,15728912,Swanson,554,France,Female,44,6,92436.86,1,1,0,126033.9,0,0.7334285458118808,0.13636363636363635,12.590909090909092
4995,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1,2.661952050448877,0.17307692307692307,15.307692307692308
4996,15583480,Morgan,807,France,Female,36,4,0.0,2,0,1,147007.33,0,0.0,0.1111111111111111,22.416666666666668
4997,15620341,Nwebube,500,Germany,Male,44,9,160838.13,2,1,0,196261.64,0,0.8195087435323581,0.20454545454545456,11.363636363636363
4998,15613886,Trevisan,722,Spain,Male,43,1,0.0,1,1,0,44560.17,1,0.0,0.023255813953488372,16.790697674418606
4999,15792916,Ositadimma,559,Spain,Female,40,7,144470.77,1,1,1,18917.95,0,7.636703236872916,0.175,13.975
5000,15710408,Cunningham,584,Spain,Female,38,3,0.0,2,1,1,4525.4,0,0.0,0.07894736842105263,15.368421052631579
5001,15598695,Fields,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0,1.3979829710821998,0.1323529411764706,12.264705882352942
5002,15649354,Johnston,754,Spain,Male,35,4,0.0,2,1,1,9658.41,0,0.0,0.11428571428571428,21.542857142857144
5003,15737556,Vasilyev,590,France,Male,43,7,81076.8,2,1,1,182627.25,1,0.4439468918247414,0.16279069767441862,13.720930232558139
5004,15671610,Hooper,740,France,Male,36,7,0.0,1,1,1,13177.4,0,0.0,0.19444444444444445,20.555555555555557
5005,15625092,Colombo,502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,2.328878719417852,0.05263157894736842,8.807017543859649
5006,15741032,Tsao,733,France,Male,48,5,0.0,1,0,1,117830.57,0,0.0,0.10416666666666667,15.270833333333334
5007,15750014,Chikere,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0,0.9699222079069817,0.0,20.405405405405407
5008,15784761,Ballard,554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1,0.9037866179493412,0.15217391304347827,12.043478260869565
5009,15768359,Akhtar,534,France,Male,36,4,120037.96,1,1,0,36275.94,0,3.309024107990034,0.1111111111111111,14.833333333333334
5010,15805769,O'Loughlin,656,Spain,Male,33,4,0.0,2,1,0,116706.0,0,0.0,0.12121212121212122,19.87878787878788
5011,15719508,Davis,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1,0.7211135638375248,0.14285714285714285,11.73469387755102
5012,15609011,Barry,480,Spain,Male,47,8,75408.33,1,1,0,25887.89,1,2.9128805012691266,0.1702127659574468,10.212765957446809
5013,15703106,K'ung,575,France,Male,40,5,0.0,2,1,1,122488.59,0,0.0,0.125,14.375
5014,15626795,Gorman,672,France,Female,40,3,0.0,1,1,0,113171.61,1,0.0,0.075,16.8
5015,15773731,John,758,Spain,Female,35,5,0.0,2,0,0,100365.51,0,0.0,0.14285714285714285,21.65714285714286
5016,15756196,Tsou,682,France,Male,50,6,121818.84,2,0,1,124151.37,0,0.9812122089349478,0.12,13.64
5017,15687903,Okonkwo,501,France,Female,29,8,0.0,2,1,0,112664.24,0,0.0,0.27586206896551724,17.275862068965516
5018,15777599,Esposito,746,Germany,Male,34,6,141806.0,2,1,1,183494.87,0,0.7728063460302732,0.17647058823529413,21.941176470588236
5019,15754577,Boni,556,France,Female,51,8,61354.14,1,1,0,198810.65,1,0.30860590214860223,0.1568627450980392,10.901960784313726
5020,15584113,Pratt,823,Germany,Female,53,4,124954.94,1,0,1,131259.6,1,0.9519680084351925,0.07547169811320754,15.528301886792454
5021,15669589,Page,491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1,0.8159885788015812,0.014705882352941176,7.220588235294118
5022,15632793,Wilkinson,638,France,Female,29,9,103417.74,1,1,1,15336.4,0,6.743286560079289,0.3103448275862069,22.0
5023,15711130,Tseng,734,France,Male,45,2,0.0,2,1,0,99593.28,0,0.0,0.044444444444444446,16.31111111111111
5024,15615254,Clark,555,France,Male,40,10,43028.77,1,1,0,170514.21,0,0.25234712109917407,0.25,13.875
5025,15720583,Finch,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1,3.4915491223134456,0.0,16.931818181818183
5026,15780432,Shen,728,France,Male,37,3,122689.51,2,0,0,106977.53,1,1.1468717776527464,0.08108108108108109,19.675675675675677
5027,15673223,Hou,626,France,Male,44,10,0.0,2,0,0,164287.86,0,0.0,0.22727272727272727,14.227272727272727
5028,15807989,Wall,681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0,2.89331830386284,0.21621621621621623,18.405405405405407
5029,15761168,Manna,478,France,Female,38,4,171913.87,1,1,0,51820.87,1,3.317463986999832,0.10526315789473684,12.578947368421053
5030,15651272,Reyes,709,France,Male,38,5,0.0,2,1,1,81452.29,0,0.0,0.13157894736842105,18.657894736842106
